(2024-08-17 10:44:53,045) [INFO] ARA: init started ...
(2024-08-17 11:26:27,952) [INFO] try lock track ARA
(2024-08-17 11:26:27,952) [INFO] Target track: ARA
(2024-08-17 11:26:27,952) [INFO] creating clip
(2024-08-17 11:26:27,981) [INFO] devices=<Base.Vector object at 0x1302069f0>
(2024-08-17 11:26:27,981) [INFO] pad=<DrumPad.DrumPad object at 0x17e5ddf80>
(2024-08-17 11:26:27,981) [INFO] pad=<Base.Vector object at 0x1302069f0>
(2024-08-17 11:26:27,981) [INFO] pad=<DrumChain.DrumChain object at 0x17e5ddf80>
(2024-08-17 11:26:27,981) [INFO] pad=<ChainMixerDevice.ChainMixerDevice object at 0x130233030>
(2024-08-17 11:26:27,981) [INFO] pad=1.939 dB
(2024-08-17 11:26:27,981) [INFO] creating clip done
(2024-08-17 11:26:27,981) [INFO] reflecting device
(2024-08-17 11:26:27,993) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x166f1a278>
(2024-08-17 11:26:28,212) [INFO] shift pressed: False
(2024-08-17 11:34:24,374) [INFO] Disconnecting...
(2024-08-17 11:34:27,541) [INFO] ARA: init started ...
(2024-08-17 11:34:31,901) [INFO] shift pressed: True
(2024-08-17 11:34:32,201) [INFO] shift pressed: False
(2024-08-17 11:34:34,481) [INFO] shift pressed: True
(2024-08-17 11:34:34,781) [INFO] shift pressed: False
(2024-08-17 11:34:51,223) [INFO] Disconnecting...
(2024-08-17 11:34:57,320) [INFO] ARA: init started ...
(2024-08-17 11:35:06,742) [INFO] selected track changed: ARA
(2024-08-17 11:35:08,664) [INFO] selected track changed: 1-MIDI
(2024-08-17 11:35:09,323) [INFO] selected track changed: 4-Audio
(2024-08-17 11:35:09,968) [INFO] selected track changed: ARA
(2024-08-17 11:35:22,152) [INFO] shift pressed: True
(2024-08-17 11:35:22,322) [INFO] try lock track ARA
(2024-08-17 11:35:22,323) [INFO] Target track: ARA
(2024-08-17 11:35:22,323) [INFO] creating clip
(2024-08-17 11:35:22,332) [INFO] devices=<Base.Vector object at 0x17fdf3d30>
(2024-08-17 11:35:22,332) [INFO] pad=<DrumPad.DrumPad object at 0x2a4bb3030>
(2024-08-17 11:35:22,332) [INFO] pad=<Base.Vector object at 0x17fdf3d30>
(2024-08-17 11:35:22,332) [INFO] pad=<DrumChain.DrumChain object at 0x2a4bb3030>
(2024-08-17 11:35:22,332) [INFO] pad=<ChainMixerDevice.ChainMixerDevice object at 0x2a4bb3110>
(2024-08-17 11:35:22,332) [INFO] pad=1.626 dB
(2024-08-17 11:35:22,332) [INFO] creating clip done
(2024-08-17 11:35:22,332) [INFO] reflecting device
(2024-08-17 11:35:22,346) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17fd19438>
(2024-08-17 11:35:22,346) [INFO] erasing instrument: 0
(2024-08-17 11:35:22,346) [INFO] updating instrument leds, getting instruments
(2024-08-17 11:35:22,346) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 11:35:22,472) [INFO] shift pressed: False
(2024-08-17 11:36:19,091) [INFO] Disconnecting...
(2024-08-17 11:36:22,717) [INFO] ARA: init started ...
(2024-08-17 11:36:44,021) [INFO] Disconnecting...
(2024-08-17 11:36:51,331) [INFO] ARA: init started ...
(2024-08-17 11:39:47,386) [INFO] Disconnecting...
(2024-08-17 11:39:51,773) [INFO] ARA: init started ...
(2024-08-17 11:39:59,801) [INFO] Disconnecting...
(2024-08-17 11:40:03,882) [INFO] ARA: init started ...
(2024-08-17 11:59:59,772) [INFO] shift pressed: True
(2024-08-17 11:59:59,829) [INFO] try lock track ARA
(2024-08-17 11:59:59,829) [INFO] Target track: ARA
(2024-08-17 11:59:59,829) [INFO] creating clip
(2024-08-17 11:59:59,851) [INFO] devices=<Base.Vector object at 0x16418ab90>
(2024-08-17 11:59:59,851) [INFO] pad=<DrumPad.DrumPad object at 0x17cfdd3b0>
(2024-08-17 11:59:59,851) [INFO] pad=<Base.Vector object at 0x16418ab90>
(2024-08-17 11:59:59,851) [INFO] pad=<DrumChain.DrumChain object at 0x17cfdd3b0>
(2024-08-17 11:59:59,851) [INFO] pad=<ChainMixerDevice.ChainMixerDevice object at 0x17cfdd260>
(2024-08-17 11:59:59,851) [INFO] pad=1.939 dB
(2024-08-17 11:59:59,851) [INFO] creating clip done
(2024-08-17 11:59:59,852) [INFO] reflecting device
(2024-08-17 11:59:59,861) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x2a4b94710>
(2024-08-17 11:59:59,861) [INFO] erasing instrument: 0
(2024-08-17 11:59:59,861) [INFO] updating instrument leds, getting instruments
(2024-08-17 11:59:59,861) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:00:00,089) [INFO] shift pressed: False
(2024-08-17 12:00:13,437) [INFO] Disconnecting...
(2024-08-17 12:00:15,553) [INFO] ARA: init started ...
(2024-08-17 12:21:05,351) [INFO] Disconnecting...
(2024-08-17 12:21:05,776) [INFO] ARA: init started ...
(2024-08-17 12:21:12,721) [INFO] Disconnecting...
(2024-08-17 12:21:20,462) [INFO] ARA: init started ...
(2024-08-17 12:21:20,463) [INFO] reflecting device
(2024-08-17 12:21:27,566) [INFO] Disconnecting...
(2024-08-17 12:21:28,015) [INFO] ARA: init started ...
(2024-08-17 12:21:28,015) [INFO] reflecting device
(2024-08-17 12:22:04,292) [INFO] Disconnecting...
(2024-08-17 12:22:09,488) [INFO] ARA: init started ...
(2024-08-17 12:22:09,488) [INFO] reflecting device
(2024-08-17 12:27:12,169) [INFO] Disconnecting...
(2024-08-17 12:27:17,331) [INFO] ARA: init started ...
(2024-08-17 12:27:17,331) [INFO] reflecting device
(2024-08-17 12:27:18,812) [INFO] reflecting device
(2024-08-17 12:27:23,043) [INFO] Disconnecting...
(2024-08-17 12:27:23,471) [INFO] ARA: init started ...
(2024-08-17 12:27:23,471) [INFO] reflecting device
(2024-08-17 12:27:24,152) [INFO] reflecting device
(2024-08-17 12:27:24,163) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x136a98b70>
(2024-08-17 12:27:24,163) [INFO] selected instrument: 0, updating leds
(2024-08-17 12:27:24,164) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:27:24,164) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:27:24,164) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:27:24,165) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:35:18,138) [INFO] Disconnecting...
(2024-08-17 12:35:34,687) [INFO] ARA: init started ...
(2024-08-17 12:35:34,688) [INFO] reflecting device
(2024-08-17 12:35:34,688) [INFO] Synced state with device: [False, False, False, False, False, False, False, False]
(2024-08-17 12:35:35,324) [INFO] reflecting device
(2024-08-17 12:35:35,325) [INFO] Synced state with device: [False, False, False, False, False, False, True, False]
(2024-08-17 12:35:35,335) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x29c388e10>
(2024-08-17 12:35:35,335) [INFO] selected instrument: 0, updating leds
(2024-08-17 12:35:35,336) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:35,336) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:35:35,336) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:35,337) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:35:49,243) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x29c388e10>
(2024-08-17 12:35:49,243) [INFO] muting instrument: 6
(2024-08-17 12:35:49,244) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:49,244) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:35:49,244) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:49,244) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:35:50,524) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x29c388e10>
(2024-08-17 12:35:50,525) [INFO] muting instrument: 6
(2024-08-17 12:35:50,525) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:50,525) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:35:50,526) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:50,526) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:35:51,804) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x29c388e10>
(2024-08-17 12:35:51,804) [INFO] muting instrument: 6
(2024-08-17 12:35:51,804) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:51,805) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:35:51,805) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:35:51,805) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 12:46:25,423) [INFO] Disconnecting...
(2024-08-17 12:46:40,447) [INFO] ARA: init started ...
(2024-08-17 12:46:40,447) [INFO] reflecting device
(2024-08-17 12:46:40,447) [INFO] Synced state with device: [False, False, False, False, False, False, False, False]
(2024-08-17 12:46:41,192) [INFO] reflecting device
(2024-08-17 12:46:41,193) [INFO] Synced state with device: [False, False, False, False, False, False, True, False]
(2024-08-17 12:46:41,203) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x167183d30>
(2024-08-17 12:46:41,204) [INFO] selected instrument: 0, updating leds
(2024-08-17 12:46:41,204) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:46:41,205) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:46:41,205) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:46:41,205) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:46:49,822) [INFO] shift pressed: True
(2024-08-17 12:46:50,122) [INFO] shift pressed: False
(2024-08-17 12:46:57,522) [INFO] shift pressed: True
(2024-08-17 12:46:57,841) [INFO] shift pressed: False
(2024-08-17 12:46:57,842) [INFO] shift pressed: True
(2024-08-17 12:46:58,162) [INFO] shift pressed: False
(2024-08-17 12:46:58,740) [INFO] toggled step 0 for instrument 0
(2024-08-17 12:46:58,870) [INFO] toggled step 1 for instrument 0
(2024-08-17 12:46:58,941) [INFO] toggled step 2 for instrument 0
(2024-08-17 12:46:59,041) [INFO] toggled step 3 for instrument 0
(2024-08-17 12:48:23,154) [INFO] Disconnecting...
(2024-08-17 12:48:32,945) [INFO] ARA: init started ...
(2024-08-17 12:48:32,946) [INFO] reflecting device
(2024-08-17 12:48:32,946) [INFO] Synced state with device: [False, False, False, False, False, False, False, False]
(2024-08-17 12:48:33,596) [INFO] reflecting device
(2024-08-17 12:48:33,597) [INFO] Synced state with device: [False, False, False, False, False, False, True, False]
(2024-08-17 12:48:33,607) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17e28bcf8>
(2024-08-17 12:48:33,607) [INFO] selected instrument: 0, updating leds
(2024-08-17 12:48:33,608) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:48:33,608) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:48:33,608) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:48:33,608) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:48:47,826) [INFO] toggled step 3 for instrument 0
(2024-08-17 12:48:47,867) [INFO] shift pressed: True
(2024-08-17 12:48:48,168) [INFO] shift pressed: False
(2024-08-17 12:48:48,935) [INFO] shift pressed: True
(2024-08-17 12:48:49,491) [INFO] shift pressed: False
(2024-08-17 12:48:49,956) [INFO] toggled step 0 for instrument 0
(2024-08-17 12:48:49,986) [INFO] toggled step 1 for instrument 0
(2024-08-17 12:48:50,086) [INFO] toggled step 2 for instrument 0
(2024-08-17 12:48:58,890) [INFO] Disconnecting...
(2024-08-17 12:48:59,241) [INFO] ARA: init started ...
(2024-08-17 12:48:59,241) [INFO] reflecting device
(2024-08-17 12:48:59,241) [INFO] Synced state with device: [False, False, False, False, False, False, False, False]
(2024-08-17 12:48:59,896) [INFO] reflecting device
(2024-08-17 12:48:59,898) [INFO] Synced state with device: [False, False, False, False, False, False, True, False]
(2024-08-17 12:48:59,918) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x17e2f4940>
(2024-08-17 12:48:59,918) [INFO] selected instrument: 0, updating leds
(2024-08-17 12:48:59,919) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:48:59,919) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 12:48:59,920) [INFO] updating instrument leds, getting instruments
(2024-08-17 12:48:59,920) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 13:01:09,327) [INFO] Disconnecting...
(2024-08-17 13:04:35,829) [INFO] ARA: init started ...
(2024-08-17 13:04:35,830) [INFO] reflecting device
(2024-08-17 13:04:35,830) [INFO] Synced state with device: [False, False, False, False, False, False, False, False]
(2024-08-17 13:04:36,479) [INFO] reflecting device
(2024-08-17 13:04:36,480) [INFO] Synced state with device: [False, False, False, False, False, False, True, False]
(2024-08-17 13:04:36,489) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x164ed3048>
(2024-08-17 13:04:36,490) [INFO] selected instrument: 0, updating leds
(2024-08-17 13:04:36,490) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:04:36,491) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 13:04:36,491) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:04:36,491) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 13:04:41,099) [INFO] shift pressed: True
(2024-08-17 13:04:41,450) [INFO] shift pressed: False
(2024-08-17 13:06:28,658) [INFO] Disconnecting...
(2024-08-17 13:07:36,623) [INFO] ARA: init started ...
(2024-08-17 13:07:36,624) [INFO] reflecting device
(2024-08-17 13:07:36,624) [INFO] Synced state with device: [False, False, False, False, False, False, False, False]
(2024-08-17 13:07:37,292) [INFO] reflecting device
(2024-08-17 13:07:37,294) [INFO] Synced state with device: [False, False, False, False, False, False, True, False]
(2024-08-17 13:07:37,302) [INFO] instrument press detected: 0; sequencer: <ARA.ara.sequencer.Sequencer object at 0x1679c8080>
(2024-08-17 13:07:37,303) [INFO] selected instrument: 0, updating leds
(2024-08-17 13:07:37,303) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:07:37,303) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 13:07:37,304) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:07:37,304) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, True, False]
(2024-08-17 13:07:40,494) [INFO] shift pressed: True
(2024-08-17 13:07:41,152) [INFO] shift pressed: False
(2024-08-17 13:07:45,231) [INFO] instrument press detected: 6; sequencer: <ARA.ara.sequencer.Sequencer object at 0x1679c8080>
(2024-08-17 13:07:45,232) [INFO] muting instrument: 6
(2024-08-17 13:07:45,232) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:07:45,233) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 13:07:45,233) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:07:45,233) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, False, False, False, False, False, False]
(2024-08-17 13:07:47,772) [INFO] shift pressed: True
(2024-08-17 13:07:48,162) [INFO] shift pressed: False
(2024-08-17 13:07:49,191) [INFO] shift pressed: True
(2024-08-17 13:07:49,492) [INFO] shift pressed: False
(2024-08-17 13:07:50,593) [INFO] shift pressed: True
(2024-08-17 13:07:50,902) [INFO] shift pressed: False
(2024-08-17 13:07:50,903) [INFO] shift pressed: True
(2024-08-17 13:07:51,202) [INFO] shift pressed: False
(2024-08-17 13:07:51,211) [INFO] shift pressed: True
(2024-08-17 13:07:51,512) [INFO] shift pressed: False
(2024-08-17 13:07:51,522) [INFO] shift pressed: True
(2024-08-17 13:07:51,824) [INFO] shift pressed: False
(2024-08-17 13:07:52,483) [INFO] shift pressed: True
(2024-08-17 13:07:52,788) [INFO] shift pressed: False
(2024-08-17 13:07:52,881) [INFO] shift pressed: True
(2024-08-17 13:07:54,275) [INFO] shift pressed: False
(2024-08-17 13:07:54,276) [INFO] shift pressed: True
(2024-08-17 13:07:54,593) [INFO] shift pressed: False
(2024-08-17 13:07:55,422) [INFO] shift pressed: True
(2024-08-17 13:07:55,962) [INFO] shift pressed: False
(2024-08-17 13:07:56,593) [INFO] shift pressed: True
(2024-08-17 13:07:56,972) [INFO] shift pressed: False
(2024-08-17 13:07:56,973) [INFO] shift pressed: True
(2024-08-17 13:07:57,282) [INFO] shift pressed: False
(2024-08-17 13:08:04,641) [INFO] toggled step 4 for instrument 0
(2024-08-17 13:08:05,575) [INFO] toggled step 4 for instrument 0
(2024-08-17 13:08:06,631) [INFO] toggled step 3 for instrument 0
(2024-08-17 13:08:06,871) [INFO] toggled step 2 for instrument 0
(2024-08-17 13:08:07,231) [INFO] toggled step 1 for instrument 0
(2024-08-17 13:33:05,711) [INFO] instrument press detected: 2; sequencer: <ARA.ara.sequencer.Sequencer object at 0x1679c8080>
(2024-08-17 13:33:05,712) [INFO] muting instrument: 2
(2024-08-17 13:33:05,712) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:33:05,713) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, False, False, False, False, False]
(2024-08-17 13:33:05,714) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:33:05,714) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, False, False, False, False, False]
(2024-08-17 13:33:06,189) [INFO] instrument press detected: 4; sequencer: <ARA.ara.sequencer.Sequencer object at 0x1679c8080>
(2024-08-17 13:33:06,189) [INFO] muting instrument: 4
(2024-08-17 13:33:06,190) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:33:06,190) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, False, True, False, False, False]
(2024-08-17 13:33:06,190) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:33:06,190) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, False, True, False, False, False]
(2024-08-17 13:33:06,720) [INFO] instrument press detected: 5; sequencer: <ARA.ara.sequencer.Sequencer object at 0x1679c8080>
(2024-08-17 13:33:06,720) [INFO] muting instrument: 5
(2024-08-17 13:33:06,720) [INFO] updating instrument leds, getting instruments
(2024-08-17 13:33:06,720) [INFO] instruments: [True, False, False, False, False, False, False, False], mutted: [False, False, True, False, True, True, False, False]
(2024-08-17 13:33:06,721) [INFO] updating instrument leds, getting instruments
